"","marketplace","customer_id","review_id","product_id","product_parent","product_title","product_category","star_rating","helpful_votes","total_votes","vine","verified_purchase","review_headline","review_body","review_date"
"2225","US",34188415,"R2JBCS0Y514GC4","B00005O0MZ",694290590,"conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer","Beauty",1,1,2,"N","N","Not happy with this dryer","The biggest complaint I have about this dryer is that the buttons which are very sensitive are located exactly where your fingers go in order to hold it so I am constantly hitting them by mistake. To try to avoid that makes you hold the dryer in a very awkward manner. You would think they would notice when testing.  It is also heavy and bulky. I did not notice any additional shine to my hair.  The low setting is really cool and the hot is not very hot.  Takes a lot longer to dry my very short hair.  The only thing I did like was the hanging hoop. If I hadn't purchased it a long time ago as a back-up dryer I would return it.",2012-08-08
"2226","US",18547731,"R3NUHBFSL8XOHT","B00065AFFE",121009604,"conair 1875 watt ergonomic handle hair dryer","Beauty",5,1,1,"N","Y","What else is needed?","Other reviews indicate the advertising was in error as the unit did NOT include acool slection.  The one we received DID have this. The unit is extremely light and gets the job done.",2012-08-08
"2227","US",11705829,"R2PZGOOWHC3N3Q","B004YZMKKU",258419037,"john frieda(r) jf1r 1,875-watt hair dryer","Beauty",4,0,0,"N","Y","Love It! Amazon Rocks!","I'm not sure if this hair dryer actually dries my hair any faster but, it sure makes it shinier.  I also love the shape & placement of the cool button which I use to set the volume.",2012-08-07
"2228","US",30504940,"R13HSFNI7D0GZV","B0009XH6UU",486589264,"andis pro style soft grip 1600 watt hair dryer","Beauty",5,0,0,"N","Y","Love it! Great deal!","I also found this dryer at a hotel. Loved how quickly it dried my very thick hair! Was even happier when I found out how inexpensive it is!",2012-08-07
"2229","US",19782149,"R4AWMBIN5689U","B00092M2X2",221722169,"hot tools ionic anti-static professional dryer - model # 1035 - black/purple hair dryer for unisex","Beauty",1,3,4,"N","Y","Great dryer, but nozzle melting","This item was a great price and I was very happy with it for the first few uses.  It dries my hair in half the time that I was spending with a drugstore brand.  Unfortunately, the tip of the nozzle is melting.  It may be because it's made out of lightweight plastic.  Real bummer as I was so thrilled with its performance.",2012-08-07
"2230","US",50718917,"R2MWXIYTNC7TU2","B0009XH6V4",670161917,"andis micro turbo hair dryer","Beauty",5,0,0,"N","N","The best","Best hair dryer I've ever had. My first one lasted 12 to 15 years of daily use, lost count of how old it was. My guess that it died at age 110 in hair dyer years.",2012-08-06
"2231","US",45881555,"RWVB69MCJWMQ6","B000PHZBES",194533684,"t3 evolution hair dryer professional ceramic bespoke labs, 83888","Beauty",2,1,1,"N","N","Good while it lasts","I have owned two of these. This dryer is the best blow dryer I have ever had, but it lasts just about a year of gentle home use. Same results with both dryers. For this price would expect it to last much, much longer. I would not call it professional quality.",2012-08-06
"2232","US",42401272,"R1IXIYHRAME1PT","B0009XH6TG",47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)","Beauty",5,1,1,"N","Y","Love this dryer","I bought this dryer after trying it at a hotel we stayed at.  Love the way it folds up and is easy to transport and store. Great product at a great price",2012-08-06
"2233","US",17547531,"R3G0R3ENBO5RDG","B000065DJY",919751065,"revlon 1875w volumizing hair dryer","Beauty",5,0,0,"N","N","Revelon 1875 Ion Hair Dryer","I love this hair dryer! My first one finally died and I ordered the very same one because it performed so well and lasted so long. I highly recommend it.",2012-08-06
"2234","US",31859356,"RZ0II0H3AXI40","B000A3I2X4",235105995,"revlon essentials 1875w fast dry hair dryer, rv408","Beauty",5,0,0,"N","Y","Revlon RV408 1875 Watt Full-Size Turbo Dryer, Black","Love this hair dryer. The different speeds are great and drys fast Got it fast in the mail love that.",2012-08-05
"2235","US",30693373,"RWEXSA2MD55OL","B00005O0MZ",694290590,"conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer","Beauty",5,0,0,"N","Y","LOVE this dryer and price is unbelievable !!","I just LOVE my new Conair hair dryer! Very sturdy feeling and the buttons/controls work smoothly- much better hair dryer than my Revlon 1875 which was awkward and cheaply constructed. I have always preferred the Conair Ion Shine and am glad to have a new Conair at a pricetag of $13 ???<br />Motor does seem quieter than my other hair dryers and the 'cool shot' button is an added bonus.<br />Might just have to get another at this price. :)",2012-08-05
"2236","US",17297594,"RHY8LH42IEQ3D","B0009XH6TG",47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)","Beauty",5,1,1,"N","Y","Great little hairdryer....","a little powerhouse, that stores its own cord, fits nicely in a drawer, and, so far, reliable.  I used this model at the Four Seasons Santa Barbara, and was able to locate it on Amazon.  I ordered one for each of my bathrooms!",2012-08-05
"2237","US",50837193,"R17GAIYSMHOAS8","B0009XH6TG",47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)","Beauty",3,1,1,"N","Y","I like it but","I like it but the other reviewers that said that it stops retracting were right. But it's powerful and I like that it folds in half. So now I just wrap the cord around it. But I wish it still retracted. :(",2012-08-04
"2238","US",12945831,"R34617JFWXZWMN","B000BBS636",560455235,"conair yb075w pro yellowbird 1875-watt professional hair dryer","Beauty",5,0,0,"N","Y","favorite hair dryer","I've had this for a while now and it is still working perfectly. Dries my hair quickly and doesn't leave it as frizzy when I use it with the included extension. The different heat settings are great too; I like having a cool option instead of just a cool button.",2012-08-03
"2239","US",34024284,"R23QMGPJBI3LYU","B001UE7D2I",127343313,"andis 1875-watt tourmaline ceramic ionic styling hair dryer","Beauty",3,1,2,"N","N","If you are looking for a hairdryer, then great. A hair styler? not so great.","As a hair dryer this is a good product, it has plenty of oomph it is not too loud, it looks good.<br />But if you bought it like I did, for styling your hair, using the attachments that came with it, you will be disappointed.<br />the boars hair bristle brush is the only useful attachment out of the 3 that come with it. The other two have barely any room between the bristles, and so unless you have extremely short hair, you are not going to be able to run it through your hair. So you are left with the Boars hair brush. But that too, is pretty much useless, because the bristles are really long, and really weak, they don't get into your hair at all, rather they just skim over the top of it. After one use, those boar bristles were leaning every which way but straight, so the brush was effectively ruined after one use.<br />I got a refund on it.",2012-08-02
"2240","US",28959579,"R2VDUEIHHC5JFF","B007ROD3AG",614083399,"salon sundry professional bonnet style hood 1,000 watt salon hair dryer - multiple colors available","Beauty",1,63,78,"N","Y","DO NOT USE!!!  HORRIBLE CUSTOMER SERVICE!  SENT THE WRONG PART AND WON'T SEND A REPLACEMENT!!!","I am a hair stylist and I am about to open my own salon.  There is a lot of stress involved in opening your own business but receiving the CORRECT product should not be one of them.  I did my research and ordered through Amazon because noone had ever let me down when ordering through them.  Until now.  I ordered a portable hair dryer and waited patiently for it to be delivered.  When I received it, I opened the box and began putting it together.  One of the pieces did not fit so I just thought that maybe I was doing it wrong.  After myself, my landlord, AND a maintenance man tried to put it together, we all agreed that the wrong part was delivered and that I should call customer service to ask for a replacement.  After one email and two phone messages, I received a phone call back only to tell me that the manager said that the piece does fit and to try harder.  WHAT??!!  I tried so hard that I gashed my finger!  The customer service agent was very nice but had to relay this message to me from the manager.  So my question is...How in the world do you know if THIS piece actually fits?!  Is it possible that I received a faulty part?????  So now my only two choices are to go back and try to fit this piece in and possible hurt myself worse (it's a metal pole by the way) or send it back.  DO NOT WASTE YOUR TIME WITH THIS COMPANY.  So now I am back to the start and my salon opens in less than three weeks.  Thank you, Mix Wholesale, for wasting my time.",2012-08-01
"2241","US",33323214,"R1SPWKQAKD7374","B000BBS636",560455235,"conair yb075w pro yellowbird 1875-watt professional hair dryer","Beauty",5,4,4,"N","Y","A Must Have","Everyone should own this hair dryer.  Throws out a lot of heat, works very well with Afro-American hair. The comb is very strudy. Only complaint it is somewhat heavier than what I expected.",2012-07-31
"2242","US",40876105,"R3PTZ14SAX0YAH","B003V264WW",732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple","Beauty",4,0,0,"N","Y","Good buy","This hairdryer was a good buy. I sent it to my sister and niece. They both have long, thick, curly hair and find the dryer strong enough to do the job comfortably. They tell me it was a good buy and they find it strong and a good performer.",2012-07-31
"2243","US",33514313,"R1U6KWIVDHEFJ8","B000BBS636",560455235,"conair yb075w pro yellowbird 1875-watt professional hair dryer","Beauty",4,1,1,"N","Y","Powerful dryer!","I love the Yellowbird! I have very long hair and it holds up to drying my hair, as other dryers wind up overheating before my hair is dry. Not this one. It is powerful, unlike many other dryers, and I love the Cool setting that is continuous instead of being a cool shot.  I would reccomend this dryer for anyone with thick, long hair.",2012-07-31
"2244","US",35333515,"R3VE8K4R3I9SL2","B0009XH6TG",47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)","Beauty",5,0,0,"N","Y","I'm Buying Another","This hairdryer has all the features I want: retractable cord, powerful, folds up, cool botton and attractive.  I bought mine over 5 years ago and used it every other day, and the cord and casing all are in excellent condition still, but the motor just died.  I think over 5 years is a reasonable time, so I'm bying the same one again.",2012-07-30
"2245","US",22660860,"R2UZPR8VDXN27Y","B001B0TJCI",862140913,"blo and go by laurie coleman - portable hair dryer holder","Beauty",5,1,1,"N","Y","Blow me away","I've had my blo and go for a month now, after a recent accident left me severely handicapped this little item has saved my life when it comes to getting my hair dried. Can't recommend this enough whether you got one or both hands you just won't believe how much help this is.",2012-07-29
"2246","US",50379497,"R1UQTAYHTM19JL","B00092M2VO",238410319,"andis 1875 watt professional ceramic ionic hair dryer","Beauty",5,0,0,"N","Y","Dryer has many uses","This dryer is constructed to be a first class item.  Works very well for many uses, we used it to remove vinyl letters from  our trailer.  Did a great job.",2012-07-28
"2247","US",32856757,"RS6E9QU9VDR23","B001UE7D32",670161917,"andis micro turbo hair dryer","Beauty",1,0,0,"N","Y","disappointed","Have owned this hairdryer for less than six months, and it has already ceased to work.  Very, very disappointed because I like the style and the size of the unit.  It just stopped working; wasted my money!",2012-07-27
"2248","US",42004276,"R2GPAEOV4VC337","B0002G214U",685652978,"conair soft bonnet hair dryer 1 ea","Beauty",1,0,1,"N","Y","Disappointed in Amazon","I can't believe you would send me an appliance that uses 110V. I cannot use this hairdryer as I cannot plug it in. Australia has 240V. Do you have an adaptor that converts 240V to110V?",2012-07-26
"2249","US",47911337,"RG2RHL3RO6P1","B0009XH6TG",47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)","Beauty",1,0,0,"N","Y","Piece of junk.","I thought this hair dryer would be great for traveling because it folds and has the retractable cord.  First hotel I plugged it in, the power in our room went out.  Second hotel, same thing.  I didn't use it the rest of our trip.  I tried it again when we got home.  As soon as I tried to plug it in it sparked.  In the trash it went.  Big waste of money,",2012-07-26
"2250","US",28576639,"R12Q5G0808I9TI","B00009YJSJ",109106777,"conair wallmount 1600 watt hair dryer with led night light; white","Beauty",5,2,2,"N","Y","Space saver","This dryer works great and saves space.  I have one at our home and at our Lake House.  I love the night lite it has.  Its easy to hang on the wall and looks nice too.",2012-07-23
"2251","US",48822258,"RQR8X0GR9AGWI","B0009XH6TG",47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)","Beauty",5,0,1,"N","Y","Met expectations","I did considerable research before choosing the Andis RC-2 Ionic 1875W Ceramic Hair Dryer for my wife.  She wanted a dryer that was easy to store and that would dry her hair quickly.  So far it meets all of her expectations and we're very satisfied.  We are being careful with the retractable cord as others have suggested.",2012-07-22
"2252","US",21701003,"R2J62AWYBRRGX3","B001UHN0OA",396337866,"extracompact twinturbo 3500 2000 watt compact professional hair dryer","Beauty",4,4,6,"N","N","I've been a Hair Stylist for 10+ years and this brand of hair dryer has been the best.","I give it 4 stars for everything but it is heavy, that is the only down side.<br /><br />I've used this brand since my Beauty School Days, from salon work to freelance studio works, I've found this brand to be the best. The brand has yet to fail me.  It continues to be the most popular salon brand among the stylist.",2012-07-22
"2253","US",33667792,"R266Z8YPWJZ1RE","B000BFJJ7E",346326614,"conair ionic conditioning 1875 watt cord-keeper hair dryer w/ retractable cord and folding handle","Beauty",5,0,1,"N","Y","Best ever!","This blow dryer was purchased to replace a similar one.......just love the fact that the cord retracts!  It's not cumbersome, has two speeds and a cooling option.  Terrific value for the money.",2012-07-21
"2254","US",39675485,"R12KDCXCP0TGAS","B0018C3V5A",833461643,"turbo power 3200 twin turbo hair dryer, black","Beauty",5,0,1,"N","Y","Satisfied!!!","As a cosmetologist, we all need a professional blower, shipped a lot sooner than what I expected and worked perfectly fine. Brand new product.",2012-07-20
"2255","US",34087767,"RPZVC45G9U4WF","B0015YFTTC",983445543,"oster professional wall hair dryer 76932-710","Beauty",4,0,0,"N","N","wall hair dryer","Great product!! Although, it has only 2 temps: low and high, which is not really too hot at all. I would've preferred a Medium in there, and then<br />a Hotter temp for High... but, all in all, this product is perfect for me. (My hair is thin.)",2012-07-20
"2256","US",10875353,"R2U4YZWMBROZHF","B003837V8A",475989673,"t3 featherweight luxe hair dryer","Beauty",5,0,0,"N","Y","Fast and professional","I would order with them again for sure. Package arrived in a timely fashion. Love the product. Professional correspondence with them.",2012-07-19
"2257","US",33075672,"R2E1Y5OZ1FWBKO","B003ICX810",415057628,"pro beauty tools professional turbo hair dryer","Beauty",5,5,7,"N","Y","GREAT HAIR DRYER!!!","I purchased this a while back and still works great. I definitely would recommend to buy this product, worth the money and the item shipped fast! :)",2012-07-18
"2258","US",25728339,"R36B3279S7B3FI","B000R858R0",664218299,"conair the power of pink ionic hair dryer","Beauty",2,0,0,"N","Y","Not so happy with it","It could have been better for the price. It keeps burning my hair occasionally, a problem I never had with the previous dryers. I dont like it for that reason but otherwise it is fine. I bought a different dryer for primary use now. This is just for emergency use.",2012-07-18
"2259","US",45119139,"R3W3LME5QUF6I4","B003VZS9NG",726227850,"ovente seductive ceramic ionic tourmaline hair dryer, silky black","Beauty",5,1,1,"N","Y","Just get it","I just love it. I was looking for a professional hair dryer for styling and it's exactly what I was looking for. The heat is just perfect and it keeps the hair shiny.",2012-07-18
"2260","US",46839472,"R1IU9N35UZDOB0","B0009XH6W8",568981338,"andis hangup 1600w hair dryer with cord hanger","Beauty",5,0,0,"N","Y","Well satisfied","This is a neat little hair dryer that has alot of power and does not take up much space. I really like it.",2012-07-17
"2261","US",50222123,"R1TEGWJS8V5BD9","B000R80ZTQ",486774008,"conair 1875 watt cord keeper 2-in-1 hair dryer, black","Beauty",5,0,0,"N","Y","Works amazing","This product works really good and the price is reasonable. I strongly recommanded.<br />I will say this might be the best choice for product in this price range.",2012-07-17
"2262","US",26469833,"R2W8A4XDZBWLZL","B003VZS9NG",726227850,"ovente seductive ceramic ionic tourmaline hair dryer, silky black","Beauty",5,1,1,"N","Y","Awesome!","This is an amazingly sturdy and powerful hair dryer.  Really dries my hair quickly and allows for easy styling.  This one should last me a long time.",2012-07-17
"2263","US",11932743,"R2S34QOYLVAUE0","B0009PL4D8",959834931,"turbo power twinturbo 2800 coldmatic hair dryer 314","Beauty",5,0,0,"N","Y","Love!","Love this. it's light weight which is nice and easy to use. I have a lot of hair, and it dries so fast with this hair dryer! would def recommend it!",2012-07-17
"2264","US",30869106,"R1S466TEYVH4IN","B003V264WW",732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple","Beauty",3,0,0,"N","Y","Not recommended for curly hair","I have wavy/curly hair and use a diffuser everyday so not to break up my curls... This hairdryer was actually too powerful (even on the lowest setting) for my delicate curls.  If I was going to blow it straight I'm sure it would have cut my drying time but for my type of loose curls, I needed the diffuser to diffuse more (It felt like the diffuser wasn't holding back any of the air) and the air not to be so powerful (on low).  I ended up returning this hairdryer and going back to my original lightweight Revlon.  I wouldn't recommend this dryer to someone with fragile/lightweight curls but I would recommend for everyone else.",2012-07-16
"2265","US",36068336,"R1DLWG0R504D7M","B003VZNCQK",496940864,"ovente seductive ceramic ionic tourmaline lightweight professional hair dryer, matte black","Beauty",5,1,1,"N","Y","Powerful hair dryer","I have very thick hair that is difficult to dry. This hair dryer is powerful and dries my hair quickly and easily. I love it.",2012-07-16
"2266","US",50815224,"R321XY4VNP0KQP","B003V264WW",732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple","Beauty",1,4,6,"N","Y","Marketing gimmick","This dryer costs and weighs twice as much as my good old Conair dryer that lasted me 15 years, but works no better. I wish I bought something else. It is bulky, heavy and slow. Not sure why does the maker claim that the hair becomes shiny and silky because of their dryer. Mine did not get better a single bit.<br /><br />Update 5 months later: it slowed down substantially after 5 months in service.",2012-07-14
"2267","US",29883095,"R171W3WNL11Q35","B003V264WW",732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple","Beauty",5,0,0,"N","Y","Great hair dryer","This replaced a hairdryer that's oh, about 25 years old and still working. Gotta say, it's a welcome change. Love the ionic aspect, and it leaves my hair very manageable. Powerful but quiet motor. Other reviewers have commented that it has a funny smell. I can't say I've noticed, and there's never any reason to blow it in my face, so not a problem. Love the soft feel of the housing, love the little rubber bumper that doesn't allow it to slide on the countertop, love the long cord ... maybe I'll get 25 years out of this one, too!",2012-07-13
"2268","US",32391515,"R2HMVWO6I8HBCC","B00005O0MZ",694290590,"conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer","Beauty",5,0,0,"N","Y","Perfect for my hair!","This little hair dryer really does the trick! I will admit for those with a thick head of hair this may not be the best option, but for me, with my long, thin and falling out hair its perfect. It doesn't get SUPER hot which is good because my hair is easily damaged so having a hair dryer that does not scorch my hair is a plus. I have not owned a hair dryer for the last 10 years but I was told that by blow drying my hair it will help natural oils come out that air drying doesn't release and so far I am very happy with the product. It comes with a diffuser and other small attachment as well. I love it!",2012-07-13
"2269","US",40181868,"R1Q7OMQFGZX7DK","B001LQY1X4",748065701,"conair 1875 watt mid-size hair dryer","Beauty",1,4,5,"N","Y","DOES NOT HAVE COOL SHOT BUTTON","The product info here is incorrect. There is NO cool shot button on this thing.<br /><br />The product info here is incorrect. There is NO cool shot button on this thing.",2012-07-12
"2270","US",47355290,"R4Z8MOXQ3W29","B0050QLDGY",635386699,"remington d3710 ceramic fast finish dual fan turbo hair dryer, 1875 watts","Beauty",3,0,0,"N","Y","Ok but could be stronger","I thought it would be stronger. I even leave turbo option on all of the time, but my older, cheaper hairdryer definitely dried quicker. I do like the attachments though (diffuser, concentrator). It is heavier like I have read before buying, and the cord must be shorter because it gets pulled out of the wall by accicent at least once with every use. Unfortunately, I wouldn't recommend.",2012-07-12
"2271","US",19340227,"R35GVMRG6NHSAI","B002B8VE4U",74735317,"travel smart by conair dual voltage 1875 watt hair dryer","Beauty",5,24,25,"N","Y","Great for everyday & travel","Initially purchased this for traveling since it has the ability to work with European voltage as well as US. I now use it every day. Its light and powerful. Highly recommend.",2012-07-10
"2272","US",17111234,"R3MKZZ3OZAFCWD","B004YZMKKU",258419037,"john frieda(r) jf1r 1,875-watt hair dryer","Beauty",5,2,3,"N","N","Awesome for the price","My hair dryer broke a while ago and I finally decided to replace it with this one. I found it at walmart for $35, which wasn't the most expensive one that they had, but I've used John Frieda products before so I figured it would be a good try. So far, I really like this dryer. It feels like it could be a lot more expensive.<br />I compared it to my mother's $80 or so hairdryer and it actually keeps up with it pretty well. I really like how the engine feels and sounds. It works pretty quiet and has a low hum rather than the high pitched noise a lot of cheap-o hairdryers have. It doesn't shoot the air quite as fast and it doesn't get QUITE as hot as the $80 blowdryer my mom has, but it's pretty great at it's job because my hair actually looks better when I use this hairdryer vs the more expensive one. It definitely fights frizz very well.<br />The only problem I'd say I have with it is that it's a heavier dryer than my old one that broke. I say problem because people may dislike that but I prefer it that way. When dryers have a bit of weight to them I feel like they've got a stronger motor. Not to mention I really don't notice when I'm using it.<br />As for the people complaining about the buttons, I can't say that I can relate. I guess I have very small hands so I can hold the dryer pretty well without messing with the buttons too badly, but so far EVERY blow dryer I've seen has the buttons on the side pannel like that, I think you just have to get used to it.<br />Overall, awesome dryer. I'm very happy I purchased it.",2012-07-10
"2273","US",43852609,"R3AN7Z0D3103MO","B006BNFXHU",591023894,"mangroomer 1680xl-6 professional ionic hair dryer for men","Beauty",4,1,1,"Y","N","Large and capable","The Mangroomer is a large yet lightweight dryer that provides quiet and powerful hair drying action. Even my wife's thick and long hair is dried within minutes. The size of the hair dryer means it is not meant for travel, but rather one that should stay at home. The cord length is appropriate and does not interfere with my morning routine of getting ready and singing along to Katy Perry in the mirror and imagining myself at Madison Square Garden.",2012-07-10
"2274","US",11499389,"RDOJZRDUX15LD","B001UE7D2I",127343313,"andis 1875-watt tourmaline ceramic ionic styling hair dryer","Beauty",4,2,3,"N","Y","Buy it!","Works very good. I'm and African American with permed hair. Now ladies you know after we wash and blow dry our hair we normally have to flat iron it as well. But that's not the case with this blow dryer since I started using it I haven't flat ironed my hair. I just blow dry and I'm out the door. I once told my cousin this and she said I looked like I when to the hair dresser. Product works great. And drying and combing with one hand is absolutely awesome. The combs snap only firmly. I have no fear it will fall off even with my thick hair.",2012-07-10
"2275","US",44783277,"R2PKOBY94KUC05","B000IF3D38",108191918,"conair thermal shine 1875 watt hair dryer 1 ea","Beauty",3,16,16,"N","N","favorite hairdryer, but doesn't last","This hairdryer is quieter than most and works great. I owned three, but that was the problem. I purchased it three times because I loved it so much. However, each hairdryer lasted less than a year, and I used it probably four times per week. I was very disappointed in what seemed to be a great hairdryer of poor quality in that was unable to last. Sad to have to switch to something more reliable!",2012-07-10
"2276","US",43600508,"R2W8QWRRDICQTQ","B000R80ZTQ",486774008,"conair 1875 watt cord keeper 2-in-1 hair dryer, black","Beauty",4,0,0,"N","Y","Gets the job done","This is my first hair dryer purchase in many years because I had curly hair, which I am now straightening.<br /><br />Pros: dries hair quickly (I was using it on high for the first few weeks, but today I set the temperature to medium and my hair still dried fairly quickly), cute color, retractable cord, quick cool button, price<br />Cons: it seemed a bit heavy on the first day, but I got over that quickly<br /><br />I would recommend this product.",2012-07-09
"2277","US",24868203,"RICXDZO59XR45","B000A3I2X4",235105995,"revlon essentials 1875w fast dry hair dryer, rv408","Beauty",5,0,0,"N","Y","Turbo-great for thick hair","This works awesome! Great or long thick hair. I love the speed and the cooling feature actually works, others that Ive had do not really feel cooler..this works great for a finished look.",2012-07-08
"2278","US",23338406,"R3V5M0GZRINRIT","B003VZNCQK",496940864,"ovente seductive ceramic ionic tourmaline lightweight professional hair dryer, matte black","Beauty",5,3,4,"N","Y","Awesome for thick hair","Was looking for a blow dryer that would dry my thick hair in under 45 minutes and I found it. Definitely not for thin hair.<br /><br />This is exactly what I was looking for.",2012-07-06
"2279","US",50204518,"R3PLMK4NME0CM6","B001UE7D32",670161917,"andis micro turbo hair dryer","Beauty",4,0,0,"N","Y","Powerful little travel buddy","Straightforward,  not fancy, but powerful to handle my moisture soaked hair quickly. Worth the price and so far is sturdy and works beautifully. Lightweight so styling is easy and the dryer is easy to handle.",2012-07-06
"2280","US",51636458,"R3KBF1J1499QZG","B00005O0MZ",694290590,"conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer","Beauty",1,2,3,"N","Y","Lame","This is a LAME hair drier. Take a long time to dry my hair - has no power. The settings dont function correctly either.<br />Don't cheap out - you get what you pay for in this case.",2012-07-06
"2281","US",11869736,"RW3G5ZE9MOPJK","B0009XH6WI",197856712,"andis 1600w quiet hangup hair dryer with night light","Beauty",5,0,0,"N","Y","Very nice","I like this dryer. It works well and I like the night light as well. It works well for a small bathroom.",2012-07-05
"2282","US",51948155,"RO45AIQ74V1IB","B00005O0MZ",694290590,"conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer","Beauty",1,0,1,"N","N","Rubber fingertips on diffuser broke off immediately.","I have thicker, curly hair, so my stylist recommended I get a blow dryer with a diffuser attachment. I got this dryer 3 weeks ago, and have been using the diffuser attachment, and kept noticing little black things on the bathroom floor. Then I realized they were the rubber fingertips from the attachment. More than half of them are broken off. I don't use the attachment aggressively, and have not dropped it on the floor. I'm really disappointed it was such poor quality it didn't even last a month. Now I'll have to buy a new blow dryer, because without the diffuser attachment, it's useless to me. And buying a new attachment with shipping is as much as a new dryer. Bad job, Conair!!!",2012-07-04
"2283","US",52326286,"R17N9FZWHZZSQ4","B000065DJY",919751065,"revlon 1875w volumizing hair dryer","Beauty",5,0,0,"N","Y","Easy to Use--Good Results","At present, I am using this hair dryer at home.  I like it so much that I am going to buy another one for my travel bag. When I visit family and friends I like to bring my own hair dryer so I keep one packed in my suitcase.<br />This hair dryer is light and powerful.  My hair looks better than it did when I used my previous dryer-shinier and easy to manage.",2012-07-04
"2284","US",44005210,"R3D56SEPJX7OVG","B001UHN0OA",396337866,"extracompact twinturbo 3500 2000 watt compact professional hair dryer","Beauty",2,1,3,"N","Y","not for salon use","I was excited about getting this dryer after reading the reviews.  Ive been a hairdresser for 12 years so unfortunally i have carpal tunnel.  This blowdryer is heavier than it says and it is very loud.  At home use would be ok but in salon use....not so much.  I actually returned this dryer to amazon.",2012-07-04
"2285","US",53016453,"R3U9LHFT8AD9B3","B003V264WW",732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple","Beauty",3,0,0,"N","Y","Not Exactly as Pictured","What is not immediately discernible from the supplied photos is that the intake bezel and control buttons are all molded in bright pink pearl-colored plastic. That, and the fact that the box is printed in a all-over floral pattern tells me that this item is targeted toward the women's market. I ended up returning it.",2012-07-04
"2286","US",14294548,"RPG5VC4NZM80W","B001LQY1X4",748065701,"conair 1875 watt mid-size hair dryer","Beauty",5,1,1,"N","Y","Works fine","I have only used this dryer once, but it works very well.  My hair is fine so it doesn't take long to dry so this dryer does the job quickly.  All in all, I'm pleased with this purchase and would recommend it to others.",2012-07-04
"2287","US",19788131,"R1FJ0ULCZQJ6AD","B0009XH6TG",47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)","Beauty",4,7,8,"N","Y","Misrepresented it is not small for traveling purposes","I feel that this product was misrepresented since it was listed in the travel dryers.  It is the size of any large dryer and I needed a dryer for traveling that was compact to fit into a small case. It had all the requirements I wanted except way too large.  I have two large ones already.<br />IT WAS NOT COMPACT  That was my only complaint.  I sent it back of course.",2012-07-03
"2288","US",16804862,"R1XFAN6GS3D4LR","B001UHN0OA",396337866,"extracompact twinturbo 3500 2000 watt compact professional hair dryer","Beauty",5,0,0,"N","Y","Love it...","I love this hair dryer. It is so light weigh and powerful that I am stiling my hair a lot faster than before.",2012-07-01
"2289","US",11885179,"R1HW8SYC93HYU","B0012HEGCI",66259499,"hot tools tourmaline ionic standing hair dryer hood rolling salon wheels stand","Beauty",1,27,28,"N","N","Dangerous....It caught on fire and burned my head and neck!","I purchased this dryer and it has been a complete disaster...luckily I am here to tell the story. It is DANGEROUS...the dryer must have overheated...started melting and caught on firm. It caused burns on my scalp and neck...I would love to sue the company for a defective and health hazard product.[[ASIN:B0012HEGCI HOT Tools Tourmaline Ionic 1875 Watt Rollaround Dryer with Pro-moisture System Model #1059 Sale!]]",2012-07-01
"2290","US",43319455,"R3U4X2SCVAJI7J","B001UE7D2S",486589264,"andis pro style soft grip 1600 watt hair dryer","Beauty",4,0,0,"N","Y","Good Hair Dryer","This hair dryer does the job.  I wanted a small dryer with multiple heat settings and that is what I got.  I knew it had 1600 Watts when I ordered it, I wish it was a little bit more powerful.  Great for a mans short hair.  For a woman with long thick hair you may want something with more watts.  I have only had the dryer for several weeks.  So far no quality issues.  The guarantee on the box states 5 years.  We will see.  The price is so low for what you get if I get 2 years out of it I will be happy.",2012-07-01
"2291","US",14094553,"R1RDPFQNM9TR2C","B0009XH6WI",197856712,"andis 1600w quiet hangup hair dryer with night light","Beauty",3,0,0,"N","N","Disappointed","I was disappointed with this blow dryer. After reading the good reviews about it, I thought it would be a safe purchase. Wrong. First: The hardware to mount it to the wall is flimsy and hard to work with. Tiny little screws. Second: it is very underpowered. The best thing about it is the nightlight. Bright enough so you don't have to turn another bathroom light on in the middle of the night. I did get 2 of them and they were on sale at the time so I kept them. I won't buy one of their products again.",2012-06-28
